Nome: CONCEICAO DO ARAGUAIA
Codigo Estacao: 82861
Latitude: -8.25916666
Longitude: -49.26388888
Altitude: 179.02
Situacao: Operante
Data Inicial: 1984-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);
2017-05-14;0;29,7;70,25;
2017-05-15;0;30,04;68,75;
2017-05-16;0;30,14;69;
2017-05-17;0;29,06;71;
2017-05-18;0;27,7;77,25;
2017-05-19;0;27,68;82;
2017-05-20;2,4;29,04;73,5;
2017-05-21;0;29,86;70,75;
2017-05-22;0;29,26;71;
2017-05-23;0;30,14;68,25;
2017-05-24;1;27,52;84,75;
2017-05-25;1,5;28,74;76,5;
2017-05-26;0;27,98;81,25;
2017-05-27;12,2;29,72;69,75;
2017-05-28;0;29,96;67,25;
2017-05-29;0;29,24;69,25;
2017-05-30;0;29,58;68;
2017-05-31;0;29,74;60,5;
2017-06-01;0;29,7;64;
2017-06-02;0;28,5;80,5;
2017-06-03;8,4;27,62;80;
2017-06-04;,1;27,1;79,75;
2017-06-05;,4;27,62;72;
2017-06-06;0;28,22;66;
2017-06-07;0;27,94;67,25;
2017-06-08;0;28,42;68,25;
2017-06-09;0;28,28;62,5;
2017-06-10;0;28,3;61,5;
2017-06-11;0;28,66;63,25;
2017-06-12;0;28,72;66,25;
2017-06-13;0;29,02;65,5;
2017-06-14;0;29,04;63,25;
2017-06-15;0;28,68;60,75;
2017-06-16;0;28,44;61;
2017-06-17;0;28,38;60,25;
2017-06-18;0;28,48;62,5;
2017-06-19;0;29,14;58,75;
2017-06-20;0;29,08;64;
2017-06-21;0;29,02;57;
2017-06-22;0;28,1;58;
2017-06-23;0;27,96;60;
2017-06-24;0;28,02;58,25;
2017-06-25;0;27,54;60,25;
2017-06-26;0;27,66;55,25;
2017-06-27;0;27,88;58;
2017-06-28;0;27,74;58,25;
2017-06-29;0;28,68;54,25;
2017-06-30;0;28,7;54,75;
2017-07-01;0;28,78;54,5;
2017-07-02;0;29,36;54;
2017-07-03;0;28,32;55;
2017-07-04;0;26,86;58,75;
2017-07-05;0;26,46;58,5;
2017-07-06;0;26,38;56,25;
2017-07-07;0;27,46;54,5;
2017-07-08;0;27,84;52,5;
2017-07-09;0;26,8;56;
2017-07-10;0;27,12;52,5;
2017-07-11;0;28,56;49,75;
2017-07-12;0;29;56,25;
2017-07-13;0;27,88;53,5;
2017-07-14;0;27,1;58;
2017-07-15;0;26,56;51,75;
2017-07-16;0;27,06;52,5;
2017-07-17;0;27,52;54,75;
2017-07-18;0;27,94;54,75;
2017-07-19;0;27,86;55,75;
2017-07-20;0;28,48;54;
2017-07-21;0;29,46;53,25;
2017-07-22;0;29,58;55,75;
2017-07-23;0;29,62;56,5;
2017-07-24;0;28,34;48,25;
2017-07-25;0;28,7;53;
2017-07-26;0;27,2;53;
2017-07-27;0;27,24;49,75;
2017-07-28;0;28,34;48,25;
2017-07-29;0;28,32;52,25;
2017-07-30;0;27,7;47,75;
2017-07-31;0;27,76;52;
2017-08-01;0;28,14;54,25;
2017-08-02;0;28,92;48,25;
2017-08-03;0;29,92;50,25;
2017-08-04;0;31;57,25;
2017-08-05;0;31,38;55,75;
2017-08-06;0;30,12;58,5;
2017-08-07;0;30,24;52,5;
2017-08-08;0;29,52;56;
2017-08-09;0;30,76;57,25;
2017-08-10;0;30,74;48;
2017-08-11;0;30,7;57,75;
2017-08-12;0;30,88;55,5;
2017-08-13;0;30,86;54,5;
2017-08-14;0;31;52;
2017-08-15;0;30,3;50,75;
2017-08-16;0;30,58;54,25;
2017-08-17;0;30,38;52,25;
2017-08-18;0;30,9;53,25;
2017-08-19;0;31,18;48,5;
2017-08-20;0;31,16;58,75;
2017-08-21;0;31,02;61;
2017-08-22;0;31,12;53,75;
2017-08-23;0;30,54;46,25;
2017-08-24;0;30,38;44,75;
2017-08-25;0;31,08;46;
2017-08-26;0;30,48;44;
2017-08-27;0;30,4;53;
2017-08-28;0;30,96;44;
2017-08-29;0;30,78;53,25;
2017-08-30;0;30,78;44,5;
2017-08-31;0;null;46,75;
2017-09-01;0;30,46;61,25;
2017-09-02;0;29,84;49;
2017-09-03;0;29,92;43,75;
2017-09-04;0;29,82;42,25;
2017-09-05;0;30,52;43;
2017-09-06;0;30,9;43,75;
2017-09-07;0;31,22;46,25;
2017-09-08;0;31,3;49,75;
2017-09-09;0;31,14;48,25;
2017-09-10;0;31,14;42,5;
2017-09-11;0;31,34;42;
2017-09-12;0;30,66;42;
2017-09-13;0;30,72;56,5;
2017-09-14;0;30,44;48;
2017-09-15;0;31,4;43,25;
2017-09-16;0;30,24;40;
2017-09-17;0;31,04;39,75;
2017-09-18;0;30,84;41;
2017-09-19;0;31,98;43,75;
2017-09-20;0;31,54;45,5;
2017-09-21;0;30,72;47,25;
2017-09-22;0;31,3;45,5;
2017-09-23;0;31,84;43,25;
2017-09-24;0;31,22;45,5;
2017-09-25;0;31,36;50;
2017-09-26;0;31,76;48;
2017-09-27;0;32,06;53,75;
2017-09-28;0;31,8;50;
2017-09-29;0;30,92;52,25;
2017-09-30;0;30,9;58;
2017-10-01;0;31,48;55,25;
2017-10-02;0;31,7;53,25;
2017-10-03;0;28,24;57,25;
2017-10-04;0;30,76;51,25;
2017-10-05;0;31,36;51;
2017-10-06;0;31,82;46,75;
2017-10-07;0;31,02;55,25;
2017-10-08;0;30,24;63;
2017-10-09;0;28,66;65,5;
2017-10-10;0;28,58;71,75;
2017-10-11;0;30,26;58,75;
2017-10-12;0;30,76;63,75;
2017-10-13;,8;30,42;63;
2017-10-14;0;31,28;56,25;
2017-10-15;0;31,62;56,5;
2017-10-16;,2;28,16;82,25;
2017-10-17;1;27,8;75,75;
2017-10-18;,2;30,26;53,75;
2017-10-19;0;31,02;53,5;
2017-10-20;0;31,36;53;
2017-10-21;0;31,94;51;
2017-10-22;0;31,98;55,75;
2017-10-23;0;30,54;59,5;
2017-10-24;0;32,02;53,5;
2017-10-25;2,6;28,38;73,5;
2017-10-26;0;28,28;80;
2017-10-27;2,2;27,36;82,5;
2017-10-28;0;27,82;79;
2017-10-29;,6;31,14;58,75;
2017-10-30;0;26,08;86;
2017-10-31;12,2;23,78;90,25;
2017-11-01;3,5;28,42;68,5;
2017-11-02;0;31,24;56,75;
2017-11-03;1,9;28,18;72,25;
2017-11-04;,4;28,04;75;
2017-11-05;1,1;27,72;81,75;
2017-11-06;3,1;27,98;79,25;
2017-11-07;0;26,34;81;
2017-11-08;95,2;26,98;78,5;
2017-11-09;0;28,34;73;
2017-11-10;0;28,68;74,5;
2017-11-11;11,2;25,22;87;
2017-11-12;,1;28,2;76;
2017-11-13;0;26,4;87;
2017-11-14;6,6;25,56;87,25;
2017-11-15;3,6;24,74;92,25;
2017-11-16;4;23,22;94,75;
2017-11-17;19,6;26,44;76,5;
2017-11-18;0;25,96;85;
2017-11-19;26,4;26,1;87;
2017-11-20;0;28,42;78;
2017-11-21;0;29,6;66,75;
2017-11-22;0;29,22;70,25;
2017-11-23;37,6;24,68;88,5;
2017-11-24;1,3;27;83,5;
2017-11-25;0;26,98;74;
2017-11-26;0;29,22;68,75;
2017-11-27;0;29,96;71,75;
2017-11-28;0;30,1;66,25;
2017-11-29;0;28,74;75,5;
2017-11-30;1,6;27,34;79,25;
2017-12-01;0;26,72;90;
2017-12-02;6,6;27,56;79,25;
2017-12-03;0;28,1;79,25;
2017-12-04;,5;28,92;77,25;
2017-12-05;0;29,14;70,5;
2017-12-06;0;28,54;78,5;
2017-12-07;21,1;25,74;90,25;
2017-12-08;14,6;26,14;84,75;
2017-12-09;2,6;24,86;94;
2017-12-10;24,6;25,64;90;
2017-12-11;16,4;25,36;88,5;
2017-12-12;0;26,48;83,25;
2017-12-13;0;27,3;77,75;
2017-12-14;19,6;25,68;86,25;
2017-12-15;5,8;26,94;83;
2017-12-16;0;26,2;90,25;
2017-12-17;1,7;24,62;94;
2017-12-18;50,2;25,4;86,25;
2017-12-19;9,2;24,14;92;
2017-12-20;4,4;26,16;86,25;
2017-12-21;9,4;26,24;84,25;
2017-12-22;0;26,26;82;
2017-12-23;9,4;24,54;91,75;
2017-12-24;14,8;23,94;91;
2017-12-25;,4;26,2;81;
2017-12-26;,3;26,36;79,5;
2017-12-27;2,7;27,42;82,5;
2017-12-28;0;25,84;90,5;
2017-12-29;11,4;27,14;80,5;
2017-12-30;0;27;84,25;
2017-12-31;,4;27,84;76,25;
2018-01-01;0;27,98;86,25;
2018-01-02;7,6;26,96;81,5;
2018-01-03;,8;26,34;87,75;
2018-01-04;3,5;26,28;83,5;
2018-01-05;1;27,32;84,5;
2018-01-06;,5;26,36;80,75;
2018-01-07;0;27,72;75,5;
2018-01-08;31,1;26,04;85,75;
2018-01-09;8,6;24,4;86,5;
2018-01-10;3,4;26,68;78,25;
2018-01-11;0;25,9;85,25;
2018-01-12;1,1;25,3;83,75;
2018-01-13;4,7;24,94;88,5;
2018-01-14;2,5;24,16;86,5;
2018-01-15;7,4;25,46;92;
2018-01-16;5,4;26,24;86,75;
2018-01-17;,3;27,86;75;
2018-01-18;0;27,94;75,75;
2018-01-19;1;26,46;80;
2018-01-20;0;27,44;80,25;
2018-01-21;1,6;28,68;72,5;
2018-01-22;37,3;24,98;91,25;
2018-01-23;7,4;25,56;91,25;
2018-01-24;,2;25,26;85,75;
2018-01-25;0;27;85,75;
2018-01-26;18,2;26,32;83,5;
2018-01-27;4,7;24,86;86,75;
2018-01-28;9,4;26,16;84,25;
2018-01-29;2,7;28,04;78;
2018-01-30;17,2;26,48;87;
2018-01-31;9,1;25,66;85,75;
2018-02-01;2,7;27,1;77,5;
2018-02-02;0;26,78;82,5;
2018-02-03;23;25,12;92,75;
2018-02-04;36,4;24,46;92,75;
2018-02-05;113,7;23,62;94,5;
2018-02-06;18,6;22,92;97,5;
2018-02-07;9;25,02;90,5;
2018-02-08;,4;27,98;78,5;
2018-02-09;71,4;24,48;92,5;
2018-02-10;4,5;25,6;88,5;
2018-02-11;,4;26,66;84;
2018-02-12;2,3;27,36;80,25;
2018-02-13;1,3;27,8;81;
2018-02-14;29,2;25,74;85;
2018-02-15;4,5;25,88;82;
2018-02-16;2,5;27,68;78,75;
2018-02-17;,1;25,5;91;
2018-02-18;8,2;26,96;84,5;
2018-02-19;,4;26,56;92,5;
2018-02-20;39,8;26,04;89;
2018-02-21;,5;25,36;94;
2018-02-22;11;24,6;90;
2018-02-23;0;24,6;93,5;
2018-02-24;7;26,46;84,25;
2018-02-25;73,8;23,5;95,25;
2018-02-26;25,4;26,26;85,25;
2018-02-27;0;27,56;78,5;
2018-02-28;3,6;26,06;86,25;
2018-03-01;46,4;25,78;90,75;
2018-03-02;4,8;27,1;79,25;
2018-03-03;0;28,84;77;
2018-03-04;33,3;26,02;86,25;
2018-03-05;,3;27,46;80,5;
2018-03-06;0;27,32;81,25;
2018-03-07;4,6;27,58;85;
2018-03-08;28,2;25,52;88;
2018-03-09;53;26,88;81,5;
2018-03-10;0;27,48;79,75;
2018-03-11;,8;27,52;83,5;
2018-03-12;15;26,92;83,25;
2018-03-13;2,8;24,76;93;
2018-03-14;20;27,54;81;
2018-03-15;5,8;27,32;81;
2018-03-16;0;28,94;77,25;
2018-03-17;9,9;27,12;80,75;
2018-03-18;0;27,66;76,5;
2018-03-19;5,3;25,2;90,25;
2018-03-20;26,9;26,5;84,25;
2018-03-21;17,3;26,5;86,5;
2018-03-22;7,6;27,44;79,25;
2018-03-23;14,1;24,74;86,25;
2018-03-24;,4;27,66;76,25;
2018-03-25;76,2;24,34;89,5;
2018-03-26;40;25,92;83,25;
2018-03-27;0;28,2;71,25;
2018-03-28;3,5;27,18;81,25;
2018-03-29;0;27,88;86,25;
2018-03-30;20,3;26,06;85,5;
2018-03-31;7,5;27,04;82,25;
2018-04-01;79,4;26,36;86;
2018-04-02;44;25,34;87,5;
2018-04-03;,4;27,02;84,75;
2018-04-04;0;27;86,5;
2018-04-05;2,3;26,98;83,25;
2018-04-06;0;25,3;87;
2018-04-07;5,6;25,82;87,5;
2018-04-08;24,7;26,78;83;
2018-04-09;1,8;25,08;91;
2018-04-10;34,4;26,7;82;
2018-04-11;48;24,36;90,5;
2018-04-12;0;25,8;84;
2018-04-13;0;25,98;84;
2018-04-14;3,6;25,36;88,5;
2018-04-15;10,9;25,88;87,75;
2018-04-16;0;25,84;89;
2018-04-17;2;25,4;86,5;
2018-04-18;16,7;27,84;75,5;
2018-04-19;0;28,92;71,75;
2018-04-20;0;29,24;70,25;
2018-04-21;0;29,38;69,5;
2018-04-22;0;29,18;73,75;
2018-04-23;15,2;27,22;81;
2018-04-24;0;28,04;79,25;
2018-04-25;2,6;27,7;83,5;
2018-04-26;9,8;28,36;77;
2018-04-27;0;28,84;69,75;
2018-04-28;0;29,06;69,25;
2018-04-29;0;29,06;71;
2018-04-30;0;27,64;87;
2018-05-01;8,4;29,18;73;
2018-05-02;0;29,22;72;
2018-05-03;2,6;28,04;77,25;
2018-05-04;0;29,02;67,75;
2018-05-05;0;28,34;70,75;
2018-05-06;0;28,9;67,5;
2018-05-07;0;29,34;67;
2018-05-08;0;29,48;69;
2018-05-09;0;29,06;69,75;
2018-05-10;0;28,78;71,5;
2018-05-11;0;29,7;67,25;
2018-05-12;0;28,82;72,25;
2018-05-13;0;27,94;75,5;
2018-05-14;0;28,76;71,75;
2018-05-15;0;27,04;87,25;
2018-05-16;23;27,9;76,75;
2018-05-17;0;28,64;71,75;
2018-05-18;0;28,98;72,25;
2018-05-19;0;28,94;71,25;
2018-05-20;0;27,66;75,75;
2018-05-21;0;26,9;78;
2018-05-22;0;28,86;68,75;
2018-05-23;0;27,86;79;
2018-05-24;0;29,08;73,75;
2018-05-25;0;28,78;67,25;
2018-05-26;0;28,94;65,5;
2018-05-27;0;28,94;66;
2018-05-28;0;28,56;61,25;
2018-05-29;0;28,5;65,25;
2018-05-30;0;28,06;65,5;
2018-05-31;0;28,18;62,25;
2018-06-01;0;28,36;64,5;
2018-06-02;0;28,44;65,25;
2018-06-03;0;29,46;62,25;
2018-06-04;0;30,46;61,25;
2018-06-05;0;29,84;66;
2018-06-06;0;29,62;71;
2018-06-07;0;29,78;65,5;
2018-06-08;0;30;64;
2018-06-09;0;28,18;78,5;
2018-06-10;7,2;29;71,5;
2018-06-11;0;28,58;66,25;
2018-06-12;0;28,48;62,5;
2018-06-13;0;28,48;61,75;
2018-06-14;0;28,4;64,5;
2018-06-15;0;28,28;61,5;
2018-06-16;0;28,48;63,75;
2018-06-17;0;28,68;58,75;
2018-06-18;0;28,46;59,75;
2018-06-19;0;27,62;64,25;
2018-06-20;0;27,9;62,5;
2018-06-21;0;27,36;59;
2018-06-22;0;27,76;57;
2018-06-23;0;28,24;62,25;
2018-06-24;0;28,06;56,5;
2018-06-25;0;27,58;60,25;
2018-06-26;0;27,38;58;
2018-06-27;0;27,4;52,75;
2018-06-28;0;28,02;58,25;
2018-06-29;0;28,18;54,75;
2018-06-30;0;27,74;55,5;
2018-07-01;0;28,08;54,5;
2018-07-02;0;28,5;57,5;
2018-07-03;0;28,46;52,5;
2018-07-04;0;28,08;53,25;
2018-07-05;0;27,9;51;
2018-07-06;0;28,2;52,5;
2018-07-07;0;28,7;53,75;
2018-07-08;0;29,12;58,5;
2018-07-09;0;28,98;50,25;
2018-07-10;0;29,34;52;
2018-07-11;0;28,38;63,25;
2018-07-12;,3;29,52;65,5;
2018-07-13;0;29,54;62,25;
2018-07-14;0;28,38;59,25;
2018-07-15;0;29,38;55,75;
2018-07-16;0;29,1;55;
2018-07-17;0;28,04;52;
2018-07-18;0;28,14;54;
2018-07-19;0;28,62;52,75;
2018-07-20;0;28,04;49,5;
2018-07-21;0;28,18;53;
2018-07-22;0;28,76;49,75;
2018-07-23;0;29,34;48,25;
2018-07-24;0;29,32;49;
2018-07-25;0;28,8;54;
2018-07-26;0;28,74;51;
2018-07-27;0;29,28;49,75;
2018-07-28;0;29,82;50,25;
2018-07-29;0;29,58;53,5;
2018-07-30;0;28,9;52,75;
2018-07-31;0;30,26;51;
2018-08-01;0;29,38;58;
2018-08-02;0;29,92;52;
2018-08-03;0;29,68;56,75;
2018-08-04;0;29,1;56,5;
2018-08-05;0;29,5;58;
2018-08-06;0;29,82;53,5;
2018-08-07;0;29,16;59,5;
2018-08-08;0;29,86;54,5;
2018-08-09;0;29,48;52,75;
2018-08-10;0;30,22;56,25;
2018-08-11;0;30,98;53,5;
2018-08-12;0;29,34;61,25;
2018-08-13;2,3;27,96;73,5;
2018-08-14;2,4;26,46;76,75;
2018-08-15;0;25,96;86,25;
2018-08-16;6,3;29,22;73,25;
2018-08-17;5,3;28,64;64,75;
2018-08-18;0;29,04;61;
2018-08-19;0;28,6;61,25;
2018-08-20;0;29,76;60,75;
2018-08-21;0;29,7;51,5;
2018-08-22;0;29,34;55,5;
2018-08-23;0;28,86;51,25;
2018-08-24;0;29,18;50,75;
2018-08-25;0;29,58;54,25;
2018-08-26;0;30,14;58,75;
2018-08-27;0;29,84;54,25;
2018-08-28;0;29,52;49,75;
2018-08-29;0;29,58;50,5;
2018-08-30;0;29,78;48,25;
2018-08-31;0;29,28;52,5;
2018-09-01;0;29,9;46,25;
2018-09-02;0;30,42;47;
2018-09-03;0;30,7;49;
2018-09-04;0;30,8;50,5;
2018-09-05;0;29,22;68;
2018-09-06;0;28,74;63,25;
2018-09-07;0;28,36;68,25;
2018-09-08;0;30,22;54,25;
2018-09-09;0;28,9;62,25;
2018-09-10;0;31,02;49,25;
2018-09-11;0;31,1;51;
2018-09-12;0;30,12;60,75;
2018-09-13;0;26,56;81,75;
2018-09-14;3,9;28,58;66,25;
2018-09-15;0;30,3;59,75;
2018-09-16;0;30,42;57;
2018-09-17;0;29,2;66,5;
2018-09-18;0;28,74;67,75;
2018-09-19;0;27,28;81;
2018-09-20;7;27,44;74,5;
2018-09-21;0;29,78;62,25;
2018-09-22;0;30,72;58,25;
2018-09-23;0;30,3;60,75;
2018-09-24;0;30,32;61,5;
2018-09-25;0;27,56;68,75;
2018-09-26;1;26,48;88,5;
2018-09-27;20,1;26,44;84,25;
2018-09-28;1,3;29,36;71;
2018-09-29;0;29,6;66;
2018-09-30;0;29,94;62,25;
2018-10-01;0;27,32;75,5;
2018-10-02;11,1;28,36;73,5;
2018-10-03;0;29,14;68,5;
2018-10-04;0;28,64;70,25;
2018-10-05;0;27,48;73,5;
2018-10-06;0;26,22;88;
2018-10-07;2,6;27,66;80,5;
2018-10-08;1,1;27,66;81,25;
2018-10-09;0;28,1;84,25;
2018-10-10;10,4;29,78;66,75;
2018-10-11;0;28,04;79,5;
2018-10-12;0;29,08;67,25;
2018-10-13;0;30,38;70;
2018-10-14;0;27,5;77,25;
2018-10-15;35,6;30,06;70;
2018-10-16;7;24,76;93,25;
2018-10-17;7,2;28,3;70;
2018-10-18;0;26,64;82,75;
2018-10-19;13;27,62;81,25;
2018-10-20;0;26,96;86,5;
2018-10-21;4;26,02;90,5;
2018-10-22;25;28,58;73,25;
2018-10-23;4,5;28,18;78,5;
2018-10-24;0;30,24;66,5;
2018-10-25;0;30,98;69,25;
2018-10-26;0;31;65;
2018-10-27;0;29,8;66,5;
2018-10-28;0;27,36;66,25;
2018-10-29;0;28,54;81,25;
2018-10-30;1,7;26,68;81,25;
2018-10-31;23,1;28,22;74,5;
2018-11-01;0;28,82;73,5;
2018-11-02;0;27,76;74;
2018-11-03;4,4;28,66;71;
2018-11-04;0;28,06;84,75;
2018-11-05;3,6;28,48;73,25;
2018-11-06;0;27,72;83,25;
2018-11-07;3,7;25,88;86,25;
2018-11-08;20,7;28;73,5;
2018-11-09;0;28,38;76,25;
2018-11-10;0;27,1;81,75;
2018-11-11;21,3;26,3;81,5;
2018-11-12;0;27,84;75,5;
2018-11-13;0;28,5;70,5;
2018-11-14;0;27,28;80,5;
2018-11-15;2,4;28,8;71,25;
2018-11-16;0;26,26;87,75;
2018-11-17;1,7;27,06;82;
2018-11-18;0;28,14;84,75;
2018-11-19;9,6;29,1;76,25;
2018-11-20;1,3;29,98;69,75;
2018-11-21;0;29,12;80,5;
2018-11-22;0;26,72;86,25;
2018-11-23;21,6;25,4;90,25;
2018-11-24;16;24,36;94,5;
2018-11-25;4,2;27,74;79,75;
2018-11-26;,6;25,94;92,5;
2018-11-27;40,1;26,74;82,25;
2018-11-28;0;26,96;81,25;
2018-11-29;0;26,4;83,5;
2018-11-30;4,9;26,7;82,5;
2018-12-01;,6;26,86;79,75;
2018-12-02;51;24,9;93,25;
2018-12-03;67,3;24,04;92,5;
2018-12-04;,7;25,78;83,75;
2018-12-05;9,8;23,02;95;
2018-12-06;4,8;25,16;86,5;
2018-12-07;34,7;25,24;88,5;
2018-12-08;0;27,24;81;
2018-12-09;41;24,36;87,5;
2018-12-10;0;26,04;81,25;
2018-12-11;,1;27,78;77,75;
2018-12-12;0;28,02;79,5;
2018-12-13;0;28,76;69,5;
2018-12-14;0;27,76;75,75;
2018-12-15;0;27,8;76;
2018-12-16;3,8;29,08;70,75;
2018-12-17;0;29,86;65,75;
2018-12-18;0;28,98;71;
2018-12-19;0;30,82;66,75;
2018-12-20;0;28,16;71;
2018-12-21;0;28,5;74;
2018-12-22;0;28,44;69,5;
2018-12-23;0;26,76;73,5;
2018-12-24;,2;28,5;72,75;
2018-12-25;0;28,68;71;
2018-12-26;0;29,12;71,5;
2018-12-27;0;29,38;68,75;
2018-12-28;0;28;80,25;
2018-12-29;22,3;24,64;90,75;
2018-12-30;1;27,58;76,5;
2018-12-31;0;25,94;91;
2019-01-01;17,8;25,02;87,75;
2019-01-02;26,5;26,94;82,5;
2019-01-03;0;27,06;77,75;
2019-01-04;6,3;28,8;75,5;
2019-01-05;0;26,68;79,5;
2019-01-06;3,7;25,4;87,75;
2019-01-07;8,4;27,04;80,75;
2019-01-08;23,7;25,14;81,75;
2019-01-09;0;26,28;82;
2019-01-10;12,4;25,36;82,75;
2019-01-11;1,9;25,96;81,5;
2019-01-12;0;27,68;71,25;
2019-01-13;0;26,48;82,25;
2019-01-14;,4;23,72;88,5;
2019-01-15;0;25,92;81,5;
2019-01-16;0;27,8;79,25;
2019-01-17;,3;30,1;70,25;
2019-01-18;0;26,14;88;
2019-01-19;8,3;26,96;82,75;
2019-01-20;0;28,5;72,75;
2019-01-21;0;25,76;86,25;
2019-01-22;22,9;25,52;91,5;
2019-01-23;12,2;24,52;95,5;
2019-01-24;13,8;26,78;80,25;
2019-01-25;,4;26,12;87;
2019-01-26;2,4;26,14;82,5;
2019-01-27;7,1;25,94;85,25;
2019-01-28;7,9;25,86;87,5;
2019-01-29;2,5;25,84;84,5;
2019-01-30;0;25,98;87,25;
2019-01-31;6,7;26,48;77,5;
2019-02-01;3,2;26,54;80,25;
2019-02-02;0;24,14;91,25;
2019-02-03;10,9;25,6;87,25;
2019-02-04;0;25,88;84,5;
2019-02-05;,4;25,82;83,75;
2019-02-06;0;28,04;78;
2019-02-07;23;24,76;86,25;
2019-02-08;1,4;26,88;82;
2019-02-09;,9;26,52;86;
2019-02-10;3,8;28,14;78,75;
2019-02-11;0;29,88;73,25;
2019-02-12;0;29,54;78,5;
2019-02-13;3;28,46;79,25;
2019-02-14;0;27,42;80;
2019-02-15;0;29,24;71,5;
2019-02-16;0;28,56;74,25;
2019-02-17;4,2;24,68;94,5;
2019-02-18;37,1;26,52;84,5;
2019-02-19;1,4;25,22;89,25;
2019-02-20;1,2;27,14;82;
2019-02-21;0;28,22;76;
2019-02-22;0;26,08;88;
2019-02-23;6,5;26,92;81,25;
2019-02-24;0;27,98;76,75;
2019-02-25;36,2;25,64;88,75;
2019-02-26;1;26,38;85,75;
2019-02-27;5,2;26,76;83,25;
2019-02-28;14,5;26,34;84,5;
2019-03-01;43,3;25,62;84,25;
2019-03-02;,2;27,06;83;
2019-03-03;70,6;25,66;85,25;
2019-03-04;,1;26,28;84,5;
2019-03-05;,4;25,06;89;
2019-03-06;37;25,46;88,25;
2019-03-07;21;26,06;84,5;
2019-03-08;,5;28,26;75,5;
2019-03-09;0;28,44;74,5;
2019-03-10;0;26,94;83,5;
2019-03-11;0;27,78;78,75;
2019-03-12;,6;28,2;75,5;
2019-03-13;0;26,16;85,75;
2019-03-14;,2;28,5;76,5;
2019-03-15;0;29,3;78,75;
2019-03-16;0;26,36;83,75;
2019-03-17;,7;28,1;78,5;
2019-03-18;0;29,56;68,5;
2019-03-19;0;28,84;72,25;
2019-03-20;0;27,52;77,5;
2019-03-21;2,3;27,38;79,75;
2019-03-22;0;26,02;88,75;
2019-03-23;3,3;26,12;85,75;
2019-03-24;8,8;25,86;88,25;
2019-03-25;27,8;25,04;92,25;
2019-03-26;1,6;26,2;84,75;
2019-03-27;4;26,74;85,25;
2019-03-28;3;27,56;84;
2019-03-29;0;27,84;83,25;
2019-03-30;16,3;28,04;83;
2019-03-31;2,9;26,3;88,5;
2019-04-01;13,4;25,96;94,5;
2019-04-02;7,2;26,8;88;
2019-04-03;1,4;27,84;83;
2019-04-04;15,4;25,5;89,75;
2019-04-05;9,4;25,16;86,75;
2019-04-06;0;27,18;80,25;
2019-04-07;2;25,18;85,75;
2019-04-08;0;27,56;83;
2019-04-09;0;27,66;80,25;
2019-04-10;143,6;24,72;92;
2019-04-11;6,2;27,44;83,25;
2019-04-12;0;26,68;85;
2019-04-13;2;28,8;76;
2019-04-14;9,8;27,64;89,5;
2019-04-15;6;27,4;80;
2019-04-16;0;28,64;76;
2019-04-17;,6;27,04;80,5;
2019-04-18;1,1;28,48;77,5;
2019-04-19;3,8;26,14;85,75;
2019-04-20;,4;27,92;79,25;
2019-04-21;0;27,06;81,5;
2019-04-22;32,6;25,54;94,25;
2019-04-23;64,7;26,16;87,75;
2019-04-24;0;28,9;78,75;
2019-04-25;0;29,52;74,5;
2019-04-26;0;29,04;70,5;
2019-04-27;0;30,02;67,5;
2019-04-28;0;30,44;65,5;
2019-04-29;0;29,22;69,25;
2019-04-30;0;27,1;87,75;
2019-05-01;27;26,18;86,75;
2019-05-02;12,1;27,92;79,25;
2019-05-03;0;28,36;78,5;
2019-05-04;0;27,74;80,25;
2019-05-05;1,3;29,48;69,5;
2019-05-06;0;29,78;69,25;
2019-05-07;0;30,02;68;
2019-05-08;0;29,64;68,75;
2019-05-09;0;29,1;77,75;
2019-05-10;4,6;29,68;75;
2019-05-11;,5;29,4;75,5;
2019-05-12;3,4;29,86;72,75;
2019-05-13;0;28,22;75;
2019-05-14;0;27,4;79,5;
2019-05-15;0;26,24;86,25;
2019-05-16;,4;23,72;92;
2019-05-17;1;25,86;84,25;
2019-05-18;4;28,46;75;
2019-05-19;,8;28,44;73,5;
2019-05-20;0;28,14;74;
2019-05-21;0;27,78;87,5;
2019-05-22;2,5;28,98;75,75;
2019-05-23;0;29,5;75,25;
2019-05-24;0;28,98;77,75;
2019-05-25;1,3;29,2;74;
2019-05-26;0;29,46;74,5;
2019-05-27;,7;29,56;73,25;
2019-05-28;0;28,7;68,5;
2019-05-29;0;29,36;65,75;
2019-05-30;0;29,36;70;
2019-05-31;0;30,08;72,25;
2019-06-01;null;null;null;
2019-06-02;null;null;null;
2019-06-03;0;30,04;67;
2019-06-04;0;29,46;70,75;
2019-06-05;,3;28,58;79;
2019-06-06;6,2;27,64;68,25;
2019-06-07;0;28,56;62,5;
2019-06-08;0;null;null;
2019-06-09;0;null;null;
2019-06-10;0;29,32;61,5;
2019-06-11;0;29,52;61;
2019-06-12;0;28,88;62,25;
2019-06-13;0;28,9;62,75;
2019-06-14;0;29,4;60,75;
2019-06-15;null;null;null;
2019-06-16;null;null;null;
