"x"
"Goupia glabra"
"Manilkara elata"
"Buchenavia grandis"
"Manilkara elata"
"Manilkara elata"
"Simarouba amara"
"Couratari guianensis"
"Cedrelinga cateniformis"
"Goupia glabra"
"Dipteryx odorata"
"Vatairea paraensis"
"Simarouba amara"
"Couratari guianensis"
"Goupia glabra"
"Lecythis pisonis"
"Lecythis pisonis"
"Hymenaea courbaril"
"Cedrelinga cateniformis"
"Caryocar villosum"
"Simarouba amara"
"Astronium lecointei"
"Hymenolobium petraeum"
"Simarouba amara"
"Couratari guianensis"
"Cedrelinga cateniformis"
"Caryocar villosum"
"Goupia glabra"
"Manilkara elata"
"Trattinnickia rhoifolia"
"Apuleia leiocarpa"
"Micropholis melinoniana"
"Castilla ulei"
"Cedrelinga cateniformis"
"Apuleia leiocarpa"
"Trattinnickia rhoifolia"
"Dipteryx odorata"
"Manilkara elata"
"Hymenaea courbaril"
"Goupia glabra"
"Hymenaea courbaril"
"Manilkara elata"
"Hymenolobium petraeum"
"Goupia glabra"
"Goupia glabra"
"Manilkara elata"
"Handroanthus impetiginosum"
"Couratari guianensis"
"Holopyxidium jarana"
"Manilkara elata"
"Astronium lecointei"
"Manilkara elata"
"Handroanthus impetiginosum"
"Manilkara elata"
"Goupia glabra"
"Manilkara elata"
"Goupia glabra"
"Handroanthus impetiginosum"
"Micropholis melinoniana"
"Goupia glabra"
"Ocotea rubra"
"Manilkara elata"
"Couratari guianensis"
"Hymenaea parvifolia"
"Goupia glabra"
"Apuleia leiocarpa"
"Manilkara elata"
"Simarouba amara"
"Goupia glabra"
"Couratari guianensis"
"Couratari guianensis"
"Micropholis melinoniana"
"Manilkara elata"
"Simarouba amara"
"Holopyxidium jarana"
"Hymenaea courbaril"
"Cedrela odorata"
"Hymenolobium petraeum"
"Couratari guianensis"
"Micropholis melinoniana"
"Castilla ulei"
"Couratari guianensis"
"Holopyxidium jarana"
"Cedrela odorata"
"Vochysia maxima"
"Dipteryx odorata"
"Manilkara elata"
"Cedrelinga cateniformis"
"Parkia pendula"
"Goupia glabra"
"Cedrelinga cateniformis"
"Manilkara elata"
"Cedrelinga cateniformis"
"Goupia glabra"
"Cedrelinga cateniformis"
"Caryocar villosum"
"Manilkara elata"
"Manilkara elata"
"Handroanthus serratifolius"
"Manilkara elata"
"Cedrelinga cateniformis"
"Simarouba amara"
"Trattinnickia rhoifolia"
"Manilkara elata"
"Goupia glabra"
"Hymenaea parvifolia"
"Goupia glabra"
"Hymenolobium petraeum"
"Goupia glabra"
"Handroanthus impetiginosum"
"Manilkara elata"
"Hymenaea parvifolia"
"Enterolobium spp."
"Couratari guianensis"
"Holopyxidium jarana"
"Manilkara elata"
"Astronium lecointei"
"Parkia pendula"
"Cedrelinga cateniformis"
"Manilkara elata"
"Manilkara elata"
"Manilkara elata"
"Lecythis pisonis"
"Buchenavia grandis"
"Micropholis melinoniana"
"Handroanthus impetiginosum"
"Handroanthus serratifolius"
"Couratari guianensis"
"Vochysia maxima"
"Hymenolobium petraeum"
"Simarouba amara"
"Apuleia leiocarpa"
"Goupia glabra"
"Apuleia leiocarpa"
"Manilkara elata"
"Vatairea paraensis"
"Lecythis pisonis"
"Cedrelinga cateniformis"
"Cedrelinga cateniformis"
"Couratari guianensis"
"Hymenaea parvifolia"
"Manilkara elata"
"Manilkara elata"
"Goupia glabra"
"Parkia pendula"
"Goupia glabra"
"Apuleia leiocarpa"
"Vatairea paraensis"
"Enterolobium maximum"
"Vochysia maxima"
"Goupia glabra"
"Brosimum parinarioides"
"Cedrelinga cateniformis"
"Goupia glabra"
"Cedrelinga cateniformis"
"Ocotea rubra"
"Manilkara elata"
"Manilkara elata"
"Simarouba amara"
"Hymenolobium petraeum"
"Astronium lecointei"
"Manilkara elata"
"Couratari guianensis"
"Manilkara elata"
"Manilkara elata"
"Manilkara elata"
"Hymenaea parvifolia"
"Manilkara elata"
"Goupia glabra"
"Manilkara elata"
"Micropholis melinoniana"
"Cordia goeldiana"
"Cedrela odorata"
"Holopyxidium jarana"
"Manilkara elata"
"Manilkara elata"
"Hymenaea parvifolia"
"Goupia glabra"
"Manilkara elata"
"Goupia glabra"
"Goupia glabra"
"Manilkara elata"
"Manilkara elata"
"Parkia pendula"
"Vochysia maxima"
"Lecythis pisonis"
"Couratari guianensis"
"Handroanthus serratifolius"
"Manilkara elata"
"Apuleia leiocarpa"
"Goupia glabra"
"Apuleia leiocarpa"
"Manilkara elata"
"Manilkara elata"
"Goupia glabra"
"Lecythis pisonis"
"Couratari guianensis"
"Manilkara elata"
"Pseudopiptadenia psilostachya"
"Hymenaea parvifolia"
"Goupia glabra"
"Goupia glabra"
"Goupia glabra"
"Goupia glabra"
"Astronium lecointei"
"Lecythis pisonis"
"Hymenaea parvifolia"
"Manilkara elata"
"Cedrelinga cateniformis"
"Goupia glabra"
"Lecythis pisonis"
"Parkia pendula"
"Apuleia leiocarpa"
"Hymenaea parvifolia"
"Goupia glabra"
"Goupia glabra"
"Handroanthus serratifolius"
"Hymenaea parvifolia"
"Apuleia leiocarpa"
"Goupia glabra"
"Couratari guianensis"
"Micropholis melinoniana"
"Goupia glabra"
"Apuleia leiocarpa"
"Goupia glabra"
"Goupia glabra"
"Astronium lecointei"
"Vochysia maxima"
"Manilkara elata"
"Astronium lecointei"
"Couratari guianensis"
"Couratari guianensis"
"Manilkara elata"
"Manilkara elata"
"Goupia glabra"
"Vochysia maxima"
"Manilkara elata"
"Manilkara elata"
"Couratari guianensis"
"Manilkara elata"
"Manilkara elata"
"Manilkara elata"
"Dipteryx odorata"
"Goupia glabra"
"Holopyxidium jarana"
"Micropholis melinoniana"
"Manilkara elata"
"Cedrelinga cateniformis"
"Chrysophyllum lucentifolium"
"Handroanthus serratifolius"
"Couratari guianensis"
"Goupia glabra"
"Manilkara elata"
"Handroanthus impetiginosum"
"Hymenaea courbaril"
"Apuleia leiocarpa"
"Hymenaea parvifolia"
"Parkia pendula"
"Copaifera duckei"
"Manilkara elata"
"Lecythis pisonis"
"Hymenolobium petraeum"
"Manilkara elata"
"Hymenaea parvifolia"
"Manilkara elata"
"Handroanthus serratifolius"
"Couratari guianensis"
"Chrysophyllum lucentifolium"
"Astronium lecointei"
"Parkia pendula"
"Astronium lecointei"
"Chrysophyllum lucentifolium"
"Handroanthus serratifolius"
"Chrysophyllum lucentifolium"
"Micropholis melinoniana"
"Goupia glabra"
"Apuleia leiocarpa"
"Hymenolobium petraeum"
"Manilkara elata"
"Goupia glabra"
"Manilkara elata"
"Goupia glabra"
"Manilkara elata"
"Goupia glabra"
"Vatairea paraensis"
"Manilkara elata"
"Manilkara elata"
"Manilkara elata"
"Chrysophyllum lucentifolium"
"Lecythis pisonis"
"Buchenavia grandis"
"Chrysophyllum lucentifolium"
"Couratari guianensis"
"Manilkara elata"
"Couratari guianensis"
"Manilkara elata"
"Lecythis pisonis"
"Manilkara elata"
"Couratari guianensis"
"Holopyxidium jarana"
"Holopyxidium jarana"
"Manilkara elata"
"Manilkara elata"
"Couratari guianensis"
"Manilkara elata"
"Manilkara elata"
"Couratari guianensis"
"Goupia glabra"
"Manilkara elata"
"Handroanthus impetiginosum"
"Couratari guianensis"
"Manilkara elata"
"Handroanthus serratifolius"
"Manilkara elata"
"Cedrela odorata"
"Cedrela odorata"
"Handroanthus serratifolius"
"Astronium lecointei"
"Manilkara elata"
"Apuleia leiocarpa"
"Vochysia maxima"
"Manilkara elata"
"Buchenavia grandis"
"Apuleia leiocarpa"
"Manilkara elata"
"Goupia glabra"
"Couratari guianensis"
"Manilkara elata"
"Vochysia maxima"
"Manilkara elata"
"Buchenavia grandis"
"Goupia glabra"
"Goupia glabra"
"Manilkara elata"
"Protium heptaphyllum"
"Couratari guianensis"
"Hymenaea parvifolia"
"Castilla ulei"
"Handroanthus serratifolius"
"Hymenaea courbaril"
"Astronium lecointei"
"Caryocar glabrum"
"Couratari guianensis"
"Handroanthus serratifolius"
"Couratari guianensis"
"Hymenaea courbaril"
"Goupia glabra"
"Handroanthus serratifolius"
"Goupia glabra"
"Caryocar glabrum"
"Parkia pendula"
"Goupia glabra"
"Manilkara elata"
"Apuleia leiocarpa"
"Couratari guianensis"
"Manilkara elata"
"Astronium lecointei"
"Apuleia leiocarpa"
"Cordia goeldiana"
"Apuleia leiocarpa"
"Manilkara elata"
"Caryocar villosum"
"Manilkara elata"
"Dipteryx odorata"
"Handroanthus serratifolius"
"Goupia glabra"
"Couratari guianensis"
"Hymenolobium petraeum"
"Chrysophyllum lucentifolium"
"Couratari guianensis"
"Holopyxidium jarana"
"Hymenaea courbaril"
"Micropholis melinoniana"
"Handroanthus serratifolius"
"Apuleia leiocarpa"
"Vatairea paraensis"
"Castilla ulei"
"Cedrela odorata"
"Cedrelinga cateniformis"
"Manilkara elata"
"Brosimum parinarioides"
"Micropholis melinoniana"
"Handroanthus serratifolius"
"Astronium lecointei"
"Astronium lecointei"
"Simarouba amara"
"Handroanthus serratifolius"
"Vatairea paraensis"
"Manilkara elata"
"Apuleia leiocarpa"
"Hymenolobium petraeum"
"Handroanthus impetiginosum"
"Handroanthus impetiginosum"
"Handroanthus impetiginosum"
"Manilkara elata"
"Couratari guianensis"
"Mezilaurus itauba"
"Pseudopiptadenia psilostachya"
"Pseudopiptadenia psilostachya"
"Bertholletia excelsa"
"Pseudopiptadenia psilostachya"
"Manilkara elata"
"Couratari guianensis"
"Goupia glabra"
"Buchenavia parvifolia"
"Ruizterania albiflora"
"Goupia glabra"
"Couratari guianensis"
"Cedrelinga cateniformis"
"Lecythis pisonis"
"Micropholis melinoniana"
"Parkia multijuga"
"Caryocar glabrum"
"Manilkara elata"
"Hevea brasiliensis"
"Holopyxidium jarana"
"Dipteryx odorata"
"Manilkara elata"
"Couratari guianensis"
"Dipteryx odorata"
"Manilkara elata"
"Ruizterania albiflora"
"Vatairea paraensis"
"Brosimum parinarioides"
"Trattinnickia rhoifolia"
"Parkia multijuga"
"Ocotea rubra"
"Goupia glabra"
"Bertholletia excelsa"
"Ocotea rubra"
"Goupia glabra"
"Manilkara elata"
"Holopyxidium jarana"
"Goupia glabra"
"Manilkara elata"
"Lecythis pisonis"
"Buchenavia parvifolia"
"Aspidosperma excelsum"
"Aspidosperma excelsum"
"Manilkara elata"
"Bertholletia excelsa"
"Hymenolobium petraeum"
"Manilkara elata"
"Simarouba amara"
"Holopyxidium jarana"
"Handroanthus impetiginosum"
"Pseudopiptadenia psilostachya"
"Hymenolobium petraeum"
"Handroanthus serratifolius"
"Dipteryx odorata"
"Manilkara elata"
"Ocotea rubra"
"Manilkara elata"
"Hymenolobium petraeum"
"Aspidosperma excelsum"
"Goupia glabra"
"Trattinnickia rhoifolia"
"Goupia glabra"
"Hevea brasiliensis"
"Hevea brasiliensis"
"Manilkara elata"
"Cedrelinga cateniformis"
"Goupia glabra"
"Manilkara elata"
"Ruizterania albiflora"
"Parkia pendula"
"Bertholletia excelsa"
"Vatairea paraensis"
"Vochysia maxima"
"Copaifera duckei"
"Hymenolobium petraeum"
"Hymenolobium petraeum"
"Hymenaea parvifolia"
"Bertholletia excelsa"
"Hevea brasiliensis"
"Stryphnodendron paniculatum"
"Cedrelinga cateniformis"
"Manilkara elata"
"Enterolobium schomburgkii"
"Enterolobium schomburgkii"
"Schizolobium amazonicum"
"Ocotea rubra"
"Ocotea baturitensis"
"Schizolobium amazonicum"
"Bertholletia excelsa"
"Bertholletia excelsa"
"Manilkara elata"
"Couratari guianensis"
"Manilkara elata"
"Ruizterania albiflora"
"Copaifera duckei"
"Buchenavia parvifolia"
"Hymenolobium petraeum"
"Ocotea rubra"
"Hevea brasiliensis"
"Manilkara elata"
"Schizolobium amazonicum"
"Caryocar glabrum"
"Goupia glabra"
"Copaifera duckei"
"Handroanthus impetiginosum"
"Manilkara elata"
"Couratari guianensis"
"Ocotea rubra"
"Manilkara elata"
"Caryocar glabrum"
"Hymenaea courbaril"
"Hymenolobium petraeum"
"Vochysia maxima"
"Parkia multijuga"
"Manilkara elata"
"Bertholletia excelsa"
"Ruizterania albiflora"
"Goupia glabra"
"Brosimum parinarioides"
"Goupia glabra"
"Vochysia maxima"
"Goupia glabra"
"Caryocar villosum"
"Enterolobium maximum"
"Buchenavia grandis"
"Simarouba amara"
"Trattinnickia rhoifolia"
"Ocotea rubra"
"Enterolobium spp."
"Hymenaea courbaril"
"Aspidosperma excelsum"
"Minquartia guianensis"
"Cedrelinga cateniformis"
"Dipteryx odorata"
"Manilkara elata"
"Buchenavia parvifolia"
"Holopyxidium jarana"
"Couratari guianensis"
"Simarouba amara"
"Bertholletia excelsa"
"Simarouba amara"
"Dipteryx odorata"
"Couratari guianensis"
"Manilkara elata"
"Ruizterania albiflora"
"Castilla ulei"
"Astronium lecointei"
"Parkia multijuga"
"Handroanthus impetiginosum"
"Cedrelinga cateniformis"
"Ocotea rubra"
"Couratari guianensis"
"Handroanthus impetiginosum"
"Chrysophyllum lucentifolium"
"Chrysophyllum lucentifolium"
"Manilkara elata"
"Dipteryx odorata"
"Dipteryx odorata"
"Buchenavia grandis"
"Dipteryx odorata"
"Ocotea rubra"
"Brosimum parinarioides"
"Virola surinamensis"
"Goupia glabra"
"Manilkara elata"
"Hymenaea courbaril"
"Vochysia maxima"
"Manilkara elata"
"Goupia glabra"
"Vatairea paraensis"
"Manilkara elata"
"Goupia glabra"
"Couratari guianensis"
"Goupia glabra"
"Vochysia maxima"
"Couratari guianensis"
"Goupia glabra"
"Stryphnodendron paniculatum"
"Couratari guianensis"
"Cedrelinga cateniformis"
"Enterolobium maximum"
"Micropholis melinoniana"
"Cedrelinga cateniformis"
"Cedrelinga cateniformis"
"Enterolobium maximum"
"Cedrelinga cateniformis"
"Bowdichia virgilioides"
"Couratari guianensis"
"Hymenaea parvifolia"
"Vochysia maxima"
"Manilkara elata"
"Chrysophyllum lucentifolium"
"Hymenolobium petraeum"
"Hymenaea courbaril"
"Brosimum parinarioides"
"Couratari guianensis"
"Manilkara elata"
"Trattinnickia rhoifolia"
"Holopyxidium jarana"
"Copaifera duckei"
"Hevea brasiliensis"
"Bertholletia excelsa"
"Manilkara elata"
"Caryocar glabrum"
"Manilkara elata"
"Bagassa guianensis"
"Manilkara elata"
"Brosimum parinarioides"
"Vochysia maxima"
"Simarouba amara"
"Manilkara elata"
"Manilkara elata"
"Manilkara elata"
"Enterolobium schomburgkii"
"Handroanthus serratifolius"
"Hymenolobium petraeum"
"Simarouba amara"
"Brosimum parinarioides"
"Manilkara elata"
"Goupia glabra"
"Ocotea rubra"
"Hevea brasiliensis"
"Ocotea rubra"
"Ruizterania albiflora"
"Manilkara elata"
"Ocotea rubra"
"Couratari guianensis"
"Cedrelinga cateniformis"
"Enterolobium schomburgkii"
"Goupia glabra"
"Aspidosperma excelsum"
"Ruizterania albiflora"
"Bertholletia excelsa"
"Parkia multijuga"
"Bertholletia excelsa"
"Holopyxidium jarana"
"Couratari guianensis"
"Goupia glabra"
"Manilkara elata"
"Manilkara elata"
"Goupia glabra"
"Goupia glabra"
"Vochysia maxima"
"Manilkara elata"
"Hymenaea parvifolia"
"Holopyxidium jarana"
"Vatairea paraensis"
"Astronium lecointei"
"Aspidosperma excelsum"
"Vochysia maxima"
"Couratari guianensis"
"Schizolobium amazonicum"
"Syzygiopsis oppositifolia"
"Manilkara elata"
"Cedrelinga cateniformis"
"Hymenolobium petraeum"
"Manilkara elata"
"Chrysophyllum lucentifolium"
"Diplotropis purpurea"
"Aspidosperma excelsum"
"Goupia glabra"
"Aspidosperma excelsum"
"Goupia glabra"
"Hymenolobium petraeum"
"Hymenaea parvifolia"
"Handroanthus impetiginosum"
"Bertholletia excelsa"
"Ocotea rubra"
"Manilkara elata"
"Goupia glabra"
"Endopleura uchi"
"Astronium lecointei"
"Bertholletia excelsa"
"Apuleia leiocarpa"
"Manilkara elata"
"Brosimum parinarioides"
"Parkia multijuga"
"Manilkara elata"
"Goupia glabra"
"Parkia multijuga"
"Hymenaea parvifolia"
"Goupia glabra"
"Buchenavia grandis"
"Couratari guianensis"
"Bertholletia excelsa"
"Parkia multijuga"
"Handroanthus serratifolius"
"Stryphnodendron paniculatum"
"Manilkara elata"
"Chrysophyllum lucentifolium"
"Goupia glabra"
"Vochysia maxima"
"Parkia pendula"
"Goupia glabra"
"Cedrelinga cateniformis"
"Manilkara elata"
"Chrysophyllum lucentifolium"
"Manilkara elata"
"Astronium lecointei"
"Bertholletia excelsa"
"Manilkara elata"
"Holopyxidium jarana"
"Hymenolobium petraeum"
"Ruizterania albiflora"
"Lecythis pisonis"
"Dipteryx odorata"
"Goupia glabra"
"Couratari guianensis"
"Buchenavia grandis"
"Goupia glabra"
"Vatairea paraensis"
"Manilkara elata"
"Bertholletia excelsa"
"Manilkara elata"
"Holopyxidium jarana"
"Bertholletia excelsa"
"Vatairea paraensis"
"Simarouba amara"
"Vatairea paraensis"
"Cedrelinga cateniformis"
"Virola surinamensis"
"Aspidosperma excelsum"
"Manilkara elata"
"Manilkara elata"
"Couratari guianensis"
"Astronium lecointei"
"Cedrelinga cateniformis"
"Brosimum parinarioides"
"Goupia glabra"
"Hymenolobium petraeum"
"Goupia glabra"
"Chrysophyllum lucentifolium"
"Dipteryx odorata"
"Manilkara elata"
"Hymenolobium petraeum"
"Hymenaea parvifolia"
"Holopyxidium jarana"
"Goupia glabra"
"Ocotea rubra"
"Cedrelinga cateniformis"
"Simarouba amara"
"Pseudopiptadenia psilostachya"
"Astronium lecointei"
"Bowdichia virgilioides"
"Bertholletia excelsa"
"Bertholletia excelsa"
"Castilla ulei"
"Caryocar villosum"
"Hymenolobium petraeum"
"Bertholletia excelsa"
"Lecythis pisonis"
"Manilkara elata"
"Couratari guianensis"
"Vochysia maxima"
"Bertholletia excelsa"
"Trattinnickia rhoifolia"
"Buchenavia grandis"
"Parkia pendula"
"Vochysia maxima"
"Micropholis melinoniana"
"Bertholletia excelsa"
"Goupia glabra"
"Couratari guianensis"
"Couratari guianensis"
"Cariniana micrantha"
"Manilkara elata"
"Caryocar glabrum"
"Parkia multijuga"
"Chrysophyllum lucentifolium"
"Cedrelinga cateniformis"
"Couratari guianensis"
"Cedrelinga cateniformis"
"Simarouba amara"
"Castilla ulei"
"Holopyxidium jarana"
"Bertholletia excelsa"
"Parkia multijuga"
"Cedrelinga cateniformis"
"Parkia pendula"
"Hymenolobium petraeum"
"Hymenaea parvifolia"
"Bertholletia excelsa"
"Manilkara elata"
"Couratari guianensis"
"Couratari guianensis"
"Couratari guianensis"
"Apuleia leiocarpa"
"Apuleia leiocarpa"
"Cedrelinga cateniformis"
"Bertholletia excelsa"
"Bertholletia excelsa"
"Caryocar villosum"
"Goupia glabra"
"Holopyxidium jarana"
"Bertholletia excelsa"
"Goupia glabra"
"Astronium lecointei"
"Caryocar glabrum"
"Bertholletia excelsa"
"Vatairea paraensis"
"Enterolobium maximum"
"Couratari guianensis"
"Bertholletia excelsa"
"Manilkara elata"
"Astronium lecointei"
"Manilkara elata"
"Goupia glabra"
"Bowdichia nitida"
"Micropholis melinoniana"
"Aspidosperma excelsum"
"Handroanthus impetiginosum"
"Cedrelinga cateniformis"
"Holopyxidium jarana"
"Hymenaea parvifolia"
"Dipteryx odorata"
"Simarouba amara"
"Bertholletia excelsa"
"Manilkara elata"
"Handroanthus serratifolius"
"Hymenaea parvifolia"
"Trattinnickia rhoifolia"
"Manilkara elata"
"Hymenaea parvifolia"
"Trattinnickia rhoifolia"
"Dipteryx odorata"
"Chrysophyllum lucentifolium"
"Pseudopiptadenia psilostachya"
"Castilla ulei"
"Parkia gigantocarpa"
"Couratari guianensis"
"Parkia multijuga"
"Vatairea paraensis"
"Schizolobium amazonicum"
"Cedrela odorata"
"Simarouba amara"
"Manilkara elata"
"Hymenaea parvifolia"
"Apuleia leiocarpa"
"Manilkara elata"
"Enterolobium schomburgkii"
"Castilla ulei"
"Bertholletia excelsa"
"Bertholletia excelsa"
"Parkia pendula"
"Bagassa guianensis"
"Manilkara elata"
"Manilkara elata"
"Goupia glabra"
"Micropholis melinoniana"
"Bertholletia excelsa"
"Schizolobium amazonicum"
"Pseudopiptadenia psilostachya"
"Handroanthus impetiginosum"
"Lecythis pisonis"
"Enterolobium maximum"
"Apuleia leiocarpa"
"Goupia glabra"
"Couratari guianensis"
"Bertholletia excelsa"
"Buchenavia capitata"
"Bertholletia excelsa"
"Couratari guianensis"
"Ruizterania albiflora"
"Parkia multijuga"
"Enterolobium spp."
"Diplotropis purpurea"
"Astronium lecointei"
"Virola surinamensis"
"Manilkara elata"
"Apuleia leiocarpa"
"Hymenaea courbaril"
"Simarouba amara"
"Handroanthus serratifolius"
"Enterolobium spp."
"Goupia glabra"
"Stryphnodendron paniculatum"
"Bertholletia excelsa"
"Hymenaea courbaril"
"Brosimum parinarioides"
"Manilkara elata"
"Astronium lecointei"
"Hymenaea parvifolia"
"Apuleia leiocarpa"
"Manilkara elata"
"Vochysia maxima"
"Manilkara elata"
"Simarouba amara"
"Couratari guianensis"
"Astronium lecointei"
"Vatairea paraensis"
"Bertholletia excelsa"
"Manilkara elata"
"Goupia glabra"
"Cedrelinga cateniformis"
"Goupia glabra"
"Goupia glabra"
"Apuleia leiocarpa"
"Cedrelinga cateniformis"
"Castilla ulei"
"Micropholis melinoniana"
"Hevea brasiliensis"
"Hevea brasiliensis"
"Hymenolobium petraeum"
"Bagassa guianensis"
"Apuleia leiocarpa"
"Hymenaea courbaril"
"Trattinnickia rhoifolia"
"Goupia glabra"
"Copaifera duckei"
"Vochysia maxima"
"Manilkara elata"
"Holopyxidium jarana"
"Hymenaea parvifolia"
"Astronium lecointei"
"Pseudopiptadenia psilostachya"
"Manilkara elata"
"Cedrela odorata"
"Virola surinamensis"
"Hymenolobium petraeum"
"Hymenaea parvifolia"
"Hymenaea parvifolia"
"Trattinnickia rhoifolia"
"Manilkara elata"
"Simarouba amara"
"Holopyxidium jarana"
"Simarouba amara"
"Handroanthus serratifolius"
"Hymenaea parvifolia"
"Bertholletia excelsa"
"Vochysia maxima"
"Hymenaea courbaril"
"Couratari guianensis"
"Micropholis melinoniana"
"Enterolobium spp."
"Astronium lecointei"
"Holopyxidium jarana"
"Holopyxidium jarana"
"Hymenaea parvifolia"
"Hymenaea parvifolia"
"Chrysophyllum lucentifolium"
"Handroanthus impetiginosum"
"Micropholis melinoniana"
"Manilkara elata"
"Dipteryx odorata"
"Parkia multijuga"
"Aspidosperma excelsum"
"Parkia pendula"
"Bertholletia excelsa"
"Micropholis melinoniana"
"Handroanthus serratifolius"
"Bertholletia excelsa"
"Apuleia leiocarpa"
"Micropholis melinoniana"
"Bertholletia excelsa"
"Micropholis melinoniana"
"Manilkara elata"
"Parkia pendula"
"Hymenaea courbaril"
"Goupia glabra"
"Cedrela odorata"
"Manilkara elata"
"Hymenaea parvifolia"
"Manilkara elata"
"Dipteryx odorata"
"Manilkara elata"
"Castilla ulei"
"Vatairea paraensis"
"Bertholletia excelsa"
"Holopyxidium jarana"
"Handroanthus serratifolius"
"Lecythis pisonis"
"Bertholletia excelsa"
"Cedrelinga cateniformis"
"Vatairea paraensis"
"Trattinnickia rhoifolia"
"Astronium lecointei"
"Enterolobium spp."
"Manilkara elata"
"Goupia glabra"
"Goupia glabra"
"Bertholletia excelsa"
"Couratari guianensis"
"Couratari guianensis"
"Micropholis melinoniana"
"Vatairea paraensis"
"Buchenavia grandis"
"Manilkara elata"
"Handroanthus impetiginosum"
"Cedrela odorata"
"Bertholletia excelsa"
"Micropholis melinoniana"
"Caryocar villosum"
"Castilla ulei"
"Cedrela odorata"
"Cedrelinga cateniformis"
"Manilkara elata"
"Manilkara elata"
"Goupia glabra"
"Ocotea rubra"
"Caryocar villosum"
"Castilla ulei"
"Manilkara elata"
"Parkia multijuga"
"Bertholletia excelsa"
"Ocotea rubra"
"Manilkara elata"
"Parkia multijuga"
"Manilkara elata"
"Manilkara elata"
"Micropholis melinoniana"
"Manilkara elata"
"Cariniana micrantha"
"Chrysophyllum lucentifolium"
"Manilkara elata"
"Cedrela odorata"
"Manilkara elata"
"Castilla ulei"
"Handroanthus serratifolius"
"Manilkara elata"
"Caryocar villosum"
"Astronium lecointei"
"Astronium lecointei"
"Goupia glabra"
"Caryocar villosum"
"Handroanthus serratifolius"
"Manilkara elata"
"Cedrelinga cateniformis"
"Holopyxidium jarana"
"Lecythis pisonis"
"Manilkara elata"
"Apuleia leiocarpa"
"Ocotea rubra"
"Ocotea baturitensis"
"Cedrelinga cateniformis"
"Manilkara elata"
"Caryocar villosum"
"Manilkara elata"
"Caryocar villosum"
"Manilkara elata"
"Micropholis melinoniana"
"Couratari guianensis"
"Apuleia leiocarpa"
"Bagassa guianensis"
"Goupia glabra"
"Manilkara elata"
"Parkia gigantocarpa"
"Hymenaea courbaril"
"Bowdichia virgilioides"
"Goupia glabra"
"Trattinnickia rhoifolia"
"Bertholletia excelsa"
"Couratari guianensis"
"Astronium lecointei"
"Manilkara elata"
"Manilkara elata"
"Pseudopiptadenia psilostachya"
"Manilkara elata"
"Hymenolobium petraeum"
"Pseudopiptadenia psilostachya"
"Ocotea rubra"
"Manilkara elata"
"Goupia glabra"
"Vochysia maxima"
"Apuleia leiocarpa"
"Apuleia leiocarpa"
"Astronium lecointei"
"Stryphnodendron paniculatum"
"Bertholletia excelsa"
"Hymenolobium petraeum"
"Micropholis melinoniana"
"Handroanthus serratifolius"
"Cedrela odorata"
"Apuleia leiocarpa"
"Apuleia leiocarpa"
"Manilkara elata"
"Aspidosperma excelsum"
"Micropholis melinoniana"
"Apuleia leiocarpa"
"Manilkara elata"
"Manilkara elata"
"Micropholis melinoniana"
"Bertholletia excelsa"
"Castilla ulei"
"Vatairea paraensis"
"Handroanthus impetiginosum"
"Micropholis melinoniana"
"Cedrela odorata"
"Parkia multijuga"
"Apuleia leiocarpa"
"Manilkara elata"
"Vatairea paraensis"
"Cedrelinga cateniformis"
"Diplotropis purpurea"
"Lecythis pisonis"
"Simarouba amara"
"Ruizterania albiflora"
"Micropholis melinoniana"
"Vochysia maxima"
"Apuleia leiocarpa"
"Enterolobium schomburgkii"
"Micropholis melinoniana"
"Castilla ulei"
"Parkia multijuga"
"Bagassa guianensis"
"Hymenaea courbaril"
"Buchenavia grandis"
"Manilkara elata"
"Manilkara elata"
"Dipteryx odorata"
"Castilla ulei"
"Manilkara elata"
"Micropholis melinoniana"
"Apuleia leiocarpa"
"Manilkara elata"
"Lecythis pisonis"
"Castilla ulei"
"Himatanthus sucuuba"
"Manilkara elata"
"Hevea brasiliensis"
"Bertholletia excelsa"
"Cordia goeldiana"
"Hymenaea courbaril"
"Manilkara elata"
"Manilkara elata"
"Astronium lecointei"
"Couratari guianensis"
"Manilkara elata"
"Cedrelinga cateniformis"
"Dipteryx odorata"
"Manilkara elata"
"Manilkara elata"
"Ocotea baturitensis"
"Ocotea rubra"
"Goupia glabra"
"Goupia glabra"
"Ocotea rubra"
"Hymenolobium petraeum"
"Goupia glabra"
"Ocotea rubra"
"Manilkara elata"
"Vatairea paraensis"
"Manilkara elata"
"Goupia glabra"
"Dipteryx odorata"
"Vatairea paraensis"
"Holopyxidium jarana"
"Handroanthus serratifolius"
"Mezilaurus itauba"
"Manilkara elata"
"Brosimum parinarioides"
"Parkia gigantocarpa"
"Ocotea rubra"
"Enterolobium maximum"
"Ocotea rubra"
"Hymenolobium petraeum"
"Manilkara elata"
"Manilkara elata"
"Couratari guianensis"
"Goupia glabra"
"Ocotea rubra"
"Ocotea rubra"
"Ocotea rubra"
"Goupia glabra"
"Manilkara elata"
"Bertholletia excelsa"
"Couratari guianensis"
"Handroanthus serratifolius"
"Couratari guianensis"
"Manilkara elata"
"Ocotea baturitensis"
"Goupia glabra"
"Copaifera duckei"
"Cariniana micrantha"
"Lecythis pisonis"
